label,type,site_admin,company,blog,location,hireable,public_repos,public_gists,followers,following,text_bot_count,selected_feature_1,selected_feature_2,selected_feature_3,PCA_component_1,PCA_component_2,PCA_component_3
1,True,False,True,False,True,False,0,0,0,0,0,1,0,0,-247.25648608908662,-32.21822839013229,-83.64067021281889
1,True,False,True,False,True,False,91,10,89,46,0,1,10,89,-156.43916573571337,-13.443316031559927,10.613472358149203
1,True,False,False,False,True,True,197,9,39,3,0,1,9,39,-205.51919814582206,-6.91636783540456,109.44976241282727
1,True,False,True,False,True,False,15,0,9,1,0,1,0,9,-238.04349705163776,-30.984975337083377,-68.85123800276047
1,True,False,False,False,False,False,3,0,1,0,0,0,0,1,-246.21617905915156,-31.973985618403653,-80.70078926864522
1,True,False,False,False,True,False,53,4,23,3,0,1,4,23,-223.48768178304854,-23.83866467013474,-31.690207752941884
1,True,False,False,False,False,False,8,0,16,0,0,0,0,16,-231.15130042667667,-31.658274895469322,-75.99577089089068
1,True,False,True,False,True,False,71,0,128,0,0,1,0,128,-118.32016994709699,-27.15252383008189,-15.587267803952622
1,True,False,False,False,False,False,2,0,1,2,0,0,0,1,-246.2057187063448,-31.978955666012975,-81.38904594774034
1,True,False,True,True,True,True,60,3,1676,6,0,1,3,1676,1429.3451236401086,-35.46036752938473,-48.418567441788404
1,True,False,True,True,True,True,15,29,441,9686,0,1,29,441,310.0926902242749,376.2026778477145,1358.4858044852351
1,True,False,True,False,False,False,0,0,1,1,0,0,0,1,-246.24469854936453,-32.18572478610716,-83.50701605249982
1,True,False,True,True,True,False,50,0,70,17,0,1,0,70,-176.389791313055,-27.843506530524174,-32.90037899506368
1,True,False,True,False,True,False,59,10,81,11,0,1,10,81,-165.28937988073224,-17.444900206750116,-25.97490443848725
1,True,False,True,True,True,False,59,2,27,18,0,1,2,27,-219.23809388866323,-24.7646833048215,-23.437626320286046
1,True,False,False,False,True,False,68,6,42,26,0,1,6,42,-204.00227942347718,-19.816492395313297,-13.961963780224394
1,True,False,True,True,True,True,143,0,46,51,0,1,0,46,-198.72199371549564,-18.55594298894563,64.08285522381716
1,True,False,False,False,False,False,5,0,4,3,0,0,0,4,-243.15374646713428,-31.709036216612184,-78.33006070714633
1,True,False,False,False,True,False,32,1,1,0,0,1,1,1,-245.81919712921004,-28.550843969609986,-52.229045353041954
1,True,False,True,True,False,False,26,3,16,12,0,0,3,16,-230.74850940101516,-26.69207432334203,-56.7552742749542
1,True,False,False,True,True,False,12,4,17,2,0,1,4,17,-230.0523364980061,-27.26878159298538,-72.12938202106133
1,True,False,True,False,True,False,23,0,44,35,0,1,0,44,-202.53420045114996,-29.21674204029589,-56.441972508132984
1,True,False,False,False,False,False,12,0,4,2,0,0,0,4,-243.07118416912624,-31.16246913839917,-71.5844466156631
1,True,False,True,True,True,False,112,4,168,16,0,1,4,168,-77.56061550200769,-19.38212968197042,26.224508859007265
1,True,False,False,True,True,False,49,31,3760,1,0,1,31,3760,3512.9155337917227,-22.98296565836029,-92.93295273816824
1,True,False,True,True,True,False,436,235,370,11,0,1,235,370,129.93801283352386,236.16104305517962,321.11769776155137
1,True,False,False,True,True,False,50,1,100,46,0,1,1,100,-146.04232273595406,-25.91179770698605,-29.127034748391875
1,True,False,False,True,True,False,128,3,54,47,0,1,3,54,-190.95814362131756,-17.0367714245496,48.33379157937305
1,True,False,False,True,True,False,57,0,83,256,0,1,0,83,-160.43351937307818,-17.93786698618614,9.245722991172592
1,True,False,True,False,True,False,30,2,308,16,0,1,2,308,61.29649567581868,-29.19693603793435,-56.401103214306815
1,True,False,False,True,True,False,333,20,179,3,0,1,20,179,-63.649043732882824,14.460503332464993,240.3663354313324
1,True,False,True,True,True,False,31,1,16,6,0,1,1,16,-230.76340534402624,-28.501122864433945,-52.54327620183076
1,True,False,True,False,True,False,61,14,45,21,0,1,14,45,-201.1150688355175,-12.654306237494163,-22.35122478543661
1,True,False,True,True,True,False,27,1,12,4,0,1,1,12,-234.8406906254174,-28.887260424914384,-56.72078561686984
1,True,False,False,False,False,False,29,1,20,13,0,0,1,20,-226.70731271725205,-28.420422578061885,-53.53344109949675
1,True,False,False,False,False,False,18,0,32,57,0,0,0,32,-214.33600976863647,-28.686949588198353,-57.9284085745934
1,True,False,True,False,True,False,12,0,4,1,0,1,0,4,-243.0831319751625,-31.201818819991402,-71.73270274446034
1,True,False,False,False,False,False,114,0,78,0,0,0,0,78,-167.73057779965987,-23.21051642382605,27.49165648052235
1,True,False,False,False,False,False,12,0,39,1,0,0,0,39,-208.08936037314047,-31.44173576035822,-72.24421026369606
1,True,False,True,False,True,False,3,0,8,6,0,1,0,8,-239.1454813115969,-31.785743042570473,-79.91328390918085
1,True,False,False,False,False,False,25,11,53,2,0,0,11,53,-193.84626101613293,-19.457584208318448,-60.473860450436725
1,True,False,False,False,True,False,19,0,23,8,0,1,0,23,-223.90808058171288,-30.47055137459598,-64.07840612876993
1,True,False,True,True,True,True,77,21,359,133,0,1,21,359,114.42457909187243,-2.0882520374708657,4.8053315038764115
1,True,False,False,False,False,False,2,0,4,0,0,0,0,4,-243.23021640170626,-32.07825333671167,-81.72947351676686
1,True,False,False,False,False,False,9,5,9,2,0,0,5,9,-238.08622114881493,-26.469409938121217,-75.05583079467065
1,True,False,False,False,False,False,78,25,232,0,0,0,25,232,-14.112224668410681,-2.3872238178369938,-12.432119923346805
1,True,False,True,False,True,False,23,1,7,5,0,1,1,7,-239.88188366796868,-29.14846853204301,-60.438841915002484
1,True,False,False,True,True,False,225,25,197,242,0,1,25,197,-44.22052396968236,19.684257939687697,168.73854097318358
1,True,False,False,False,False,False,3,0,7,2,0,0,0,7,-240.19327378787972,-31.93637630828669,-80.49188255847476
1,True,False,True,False,False,False,7,0,29,0,0,0,0,29,-218.16709045963526,-31.831077051926144,-77.17057796634649
1,True,False,False,False,False,False,18,1,7,1,0,0,1,7,-239.9973857528856,-29.72448071728326,-65.95627380223941
1,True,False,True,True,True,True,49,0,122,119,0,1,0,122,-123.1901809283136,-24.26814442830998,-19.519130161487155
0,True,False,True,False,False,False,421,14,2776,1945,0,0,14,2776,2557.3201979953114,74.50342745483765,577.6002674719
1,True,False,False,False,False,False,11,0,0,0,0,0,0,0,-247.1079498469428,-31.297491904537296,-72.80742414519338
1,True,False,True,False,True,False,5,9,15,4,0,1,9,15,-232.09621253486466,-22.78384634862352,-79.14129053902377
1,True,False,True,False,False,False,61,5,2506,0,0,0,5,2506,2259.150359211974,-39.31057313225467,-60.6302522198141
1,True,False,False,False,False,True,15,0,11,0,0,0,0,11,-236.05586366708118,-31.03805946706871,-69.02875634300189
1,True,False,True,True,True,True,88,10,151,88,0,1,10,151,-93.98730937190223,-12.46592579556043,12.981321734167526
0,True,False,True,False,True,False,0,0,3,0,1,1,0,3,-244.25702151582917,-32.23876986907672,-83.68450715687648
1,True,False,True,False,False,False,25,0,5,1,0,0,0,5,-241.90774293028315,-30.120518549068645,-58.94437072164043
1,True,False,True,True,True,False,262,79,1854,40,0,1,79,1854,1610.8501627709413,57.23882201638016,146.21513238962677
0,True,False,False,False,False,True,1,0,82,3,0,0,0,82,-165.22156727613864,-32.5784788039425,-83.40924432668434
1,True,False,False,True,True,False,25,1,28,3,0,1,1,28,-218.88253478398804,-29.203714111037787,-59.07259350238506
1,True,False,False,False,False,False,23,0,38,3,0,0,0,38,-208.91664467002556,-30.435392368311426,-61.09972597199426
1,True,False,True,True,True,True,22,2,182,277,0,1,2,182,-61.66154250031025,-18.72799936896922,-23.733841580097007
1,True,False,True,True,True,True,146,159,202,5,0,1,159,202,-42.42183427295266,137.12956529290526,43.8238169593038
1,True,False,True,False,False,False,230,2,24,0,0,0,2,24,-220.14370165896958,-11.139227905291387,142.34517860707246
1,True,False,True,False,True,False,7,0,12,0,0,1,0,12,-235.16406357953227,-31.714545017442504,-76.92212362510648
1,True,False,False,True,True,False,35,5,39,0,0,1,5,39,-207.76427222269808,-24.57740776263237,-50.18481064426572
1,True,False,True,False,False,False,8,2,19,3,0,0,2,19,-228.1053173124392,-29.569349049431143,-75.7722328526566
1,True,False,False,False,True,False,73,0,14,18,0,1,0,14,-232.05730085662321,-25.495122296662043,-9.282374917050019
1,True,False,True,True,True,False,47,8,56,0,0,1,8,56,-190.58936466851208,-20.702395675787184,-38.88137102071117
1,True,False,False,False,False,False,41,1,27,0,0,0,1,27,-219.70225762267904,-27.975719981648385,-43.745424896611695
1,True,False,True,False,False,False,47,2,140,1,0,0,2,140,-106.6239386105066,-27.21295734352887,-39.42813050395932
1,True,False,False,True,True,False,9,3,42,1,0,1,3,42,-205.11453640628247,-28.726309447629085,-75.50878623704729
1,True,False,True,False,True,False,26,0,1,0,0,1,0,1,-245.90549312745048,-30.048754434785764,-58.049340633837915
1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,-247.25652172671616,-32.21824615045912,-83.64070772539225
1,True,False,True,False,True,False,53,7,281,2,0,1,7,281,34.47052233477334,-22.659356413710395,-35.875025644382696
1,True,False,True,False,True,False,62,1,11,28,0,1,1,11,-235.08021736122575,-25.005942090602023,-18.677627366912045
1,True,False,False,True,True,False,29,4,120,30,0,1,4,120,-126.50541339746671,-25.44949840019157,-52.73999587393223
1,True,False,True,False,False,False,22,1,7,1,0,0,1,7,-239.94334294509054,-29.389652806773757,-62.01688649461075
1,True,False,True,False,False,False,46,0,12,0,0,0,0,12,-234.63732770099676,-28.450062266599506,-38.51323516578204
1,True,False,True,False,True,True,85,2,55,17,0,1,2,55,-190.9038903332574,-22.81965941099712,1.6108454760151854
1,True,False,True,False,True,False,12,0,20,5,0,1,0,20,-227.03802917665857,-31.154017248904886,-71.37334303916653
1,True,False,True,True,True,False,176,0,111,5,0,1,0,111,-133.83902366332188,-18.05011922493683,88.81128592062497
1,True,False,True,True,False,False,13,4,39,8,0,0,4,39,-207.9708241919434,-27.09966717122175,-70.57628623576689
0,True,False,True,False,True,False,30,2,25,21,0,1,2,25,-221.59351421503396,-27.060342601158528,-51.52403466786938
1,True,False,True,True,True,True,160,54,180,55,0,1,54,180,-64.18339139674094,35.87324877228743,74.66729806978665
1,True,False,False,False,False,False,8,0,9,1,0,0,0,9,-238.13807843094114,-31.570927617542264,-75.74518324818762
1,True,False,True,False,True,False,59,12,5,1,0,1,12,5,-241.38522025905925,-15.326272569717743,-26.524734326173526
1,True,False,False,False,False,False,477,0,34,2,0,0,0,34,-206.79595369536923,7.554696116053737,385.9295927753445
1,True,False,True,True,True,False,109,6,941,0,0,1,6,941,695.0809051816409,-23.57009017233628,9.42358421883517
0,True,False,False,False,False,False,16,0,6,0,2,0,0,6,-241.0414880278036,-30.920050205188982,-67.97087822412728
1,True,False,False,True,False,False,17,5,636,0,0,0,5,636,388.8869603899755,-30.176100689546924,-76.6362449803924
1,True,False,True,True,True,False,50,9,62,9,0,1,9,62,-184.43678222721792,-19.142410416683575,-34.76863396537583
1,True,False,False,False,False,False,14,0,7,0,0,0,0,7,-240.0686687954379,-31.09435694620298,-69.95518626101708
1,True,False,True,False,True,False,20,6,14,0,0,1,6,14,-232.95719173800646,-24.665955065934064,-64.6809211583865
1,True,False,False,False,True,True,44,18,48,5,0,1,18,48,-198.5158623177983,-10.744974272707946,-41.86511059367713
0,True,False,True,True,True,False,26,0,56,4,0,1,0,56,-190.86725580516753,-30.26824195819443,-58.25986341428656
1,True,False,True,True,True,False,44,1,25,10,0,1,1,25,-221.5414790446295,-27.317177348522733,-39.278650991333066
1,True,False,True,True,False,False,174,51,201,176,0,0,51,201,-41.56386457420624,38.67755242065951,106.35796750363545
1,True,False,True,True,True,False,50,16,36,0,0,1,16,36,-210.5031186584415,-12.348683146020436,-36.34462679947051
1,True,False,True,True,False,False,5,3,32,7,0,0,3,32,-215.09489482052533,-28.75638328992322,-78.4122805405571
0,True,False,True,False,False,False,1,0,54,0,1,0,0,54,-193.25255768574593,-32.50464188986606,-83.44497411418085
1,True,False,False,False,False,False,11,3,0,0,0,0,3,0,-247.09212946458146,-28.310424720904567,-73.07369523500728
1,True,False,True,False,True,False,4,0,0,1,0,1,0,0,-247.19047650732142,-31.84404122242348,-79.55300072410327
1,True,False,False,True,True,False,14,7,25,0,0,1,7,25,-222.03488542200623,-24.24787352859074,-70.83945990003815
1,True,False,True,True,True,False,171,9,280,30,0,1,9,280,35.41058871709996,-9.681626609778194,84.32592441552524
1,True,False,True,True,True,True,161,6,246,52,0,1,6,246,1.5293609123482823,-12.406604871078619,78.50311224625605
1,True,False,True,False,False,True,62,4,137,21,0,0,4,137,-109.17058765184177,-23.158084027319468,-21.823232351368304
0,True,False,False,True,True,False,76,0,32,24,0,1,0,32,-213.9480304110656,-25.13115243727658,-5.70108166506274
1,True,False,True,True,True,False,77,8,67,0,0,1,8,67,-179.18611492887607,-18.266644617519475,-9.496799882002989
1,True,False,True,True,True,False,51,45,303,1,0,1,45,303,56.62805976791603,14.819283971871686,-41.68722854386078
1,True,False,True,True,True,True,45,3,91,45,0,1,3,91,-155.10967649901275,-24.316605541584725,-34.245490268453956
1,True,False,True,True,True,False,24,68,80,6,0,1,68,80,-166.51595311760164,37.18543693020623,-66.31916438128265
1,True,False,False,False,True,False,13,3,35,0,0,1,3,35,-212.07129018794663,-28.382904462442635,-71.61545126570746
1,True,False,False,True,True,True,35,15,199,0,0,1,15,199,-47.739841038548725,-15.717189519586093,-53.41048987430456
1,True,False,False,False,True,False,22,0,59,10,0,1,0,59,-187.84996378716517,-30.387455138742418,-61.35337039594414
1,True,False,False,False,False,False,21,0,7,0,0,0,0,7,-239.974123053764,-30.508422426070922,-63.061278528163264
1,True,False,False,False,True,False,25,3,52,18,0,1,3,52,-194.69651769983315,-26.7863537894069,-57.37646646795215
1,True,False,True,True,True,False,23,0,26,2,0,1,0,26,-220.9264342157749,-30.39246376776916,-61.072579719683
1,True,False,True,True,True,False,19,140,326,2,0,1,140,326,79.70474335333225,106.61290638991161,-81.82196838687868
1,True,True,False,False,True,True,10,7,21,31,0,1,7,21,-225.71674477874575,-23.334903024760123,-70.12328082375629
1,True,False,True,False,True,False,32,0,41,4,0,1,0,41,-205.7835975860365,-29.663225569899176,-52.13163944780936
1,True,False,True,False,True,False,29,4,14,15,0,1,4,14,-232.6664281938699,-25.313477176543067,-53.41540682142547
1,True,False,False,False,True,False,415,143,46,59,0,1,143,46,-194.1983019185891,146.91022873702403,320.4544143256381
1,True,False,False,False,True,False,47,0,2,1,0,1,0,2,-244.61006606446853,-28.25844587947713,-37.23394868295129
1,True,False,True,True,True,False,80,0,181,6,0,1,0,181,-65.13605305473887,-26.526223562051797,-6.608380787610186
1,True,False,True,True,True,True,390,10,28,165,0,1,10,28,-211.96384765390516,16.68733079061669,323.6202603319523
1,True,False,True,True,True,False,110,29,387,43,0,1,29,387,141.829011941416,4.904524476400384,22.839482605060805
1,True,False,True,False,False,True,139,24,708,243,0,0,24,708,465.5341787544366,8.026765258587032,76.81153267255576
1,True,False,False,False,False,False,5,0,2,4,0,0,0,2,-245.14140915144858,-31.65596025011941,-78.15254020825218
1,True,False,False,True,True,False,56,3,236,78,0,1,3,236,-9.591329707279296,-23.09061152548229,-20.63751482499406
1,True,False,False,False,False,False,46,1,49,5,0,0,1,49,-197.57870032394482,-27.51115188512676,-38.40123231333668
1,True,False,False,False,True,False,24,3,26,23,0,1,3,26,-220.64550667977002,-26.49501069180077,-57.23989307512915
1,True,False,False,False,True,False,45,0,15,16,0,1,0,15,-231.4596276466606,-27.92444952331528,-37.16920655996826
1,True,False,False,False,False,False,33,6,129,0,0,0,6,129,-117.80199006795816,-24.366048880432743,-53.55853147469345
1,True,False,False,False,False,False,6,0,1,0,0,0,0,1,-246.17565945557703,-31.722870824061346,-77.74625738313647
1,True,False,True,True,True,False,59,14,36,23,0,1,14,36,-210.11648756497848,-12.681265721276981,-23.89276333154482
1,True,False,False,False,False,False,12,0,8,0,0,0,0,8,-239.09585880049764,-31.268621071384715,-71.93948761345139
1,True,False,False,False,False,False,2,0,1,0,0,0,0,1,-246.2296855936764,-32.05769054985109,-81.6856332304815
1,True,False,True,True,True,False,97,2,175,43,0,1,2,175,-70.45144601454754,-21.614140680297236,15.530997807012549
1,True,False,True,True,True,True,627,246,681,2,0,1,246,681,443.41289724221065,260.6152916833106,502.36718769693584
1,True,False,True,False,True,False,11,0,8,9,0,1,0,8,-239.00147870440068,-30.99800126523381,-71.58965129037907
1,True,True,True,True,True,False,160,73,6234,42,0,1,73,6234,5988.68984362237,12.783850727720683,-17.416640341078327
0,True,False,True,True,True,True,281,1,49,25,0,1,1,49,-194.16491883362,-7.053089664744372,196.00308996536262
1,True,False,True,False,True,False,29,0,32,96,0,1,0,32,-213.7200479482672,-26.23084734710644,-41.31163546836848
1,True,False,False,False,False,False,10,0,5,0,0,0,0,5,-242.12234106151743,-31.415468147419023,-73.86533525083856
1,True,False,True,True,True,True,219,103,537,224,0,1,103,537,295.8339295427594,93.80672977493379,148.26862867483754
1,True,False,False,False,True,False,56,12,26,0,0,1,12,26,-220.44145563220448,-15.760702498722877,-29.93445331733396
1,True,False,True,False,False,False,123,32,499,28,0,0,32,499,253.8207947883967,7.621530053636669,31.51500708898307
1,True,False,False,False,False,False,7,0,0,0,0,0,0,0,-247.16197598504223,-31.632311630327052,-76.74679999253844
1,True,False,True,True,True,True,133,10,32,131,0,1,10,32,-211.84317185546914,-6.190746665770255,65.41492461838642
1,True,False,True,False,True,False,178,17,87,5,0,1,17,87,-157.71815032481985,-0.7915201612641137,89.62278538966774
1,True,False,True,True,True,True,48,8,58,44,0,1,8,58,-188.04893414683985,-18.900222227640626,-31.400794024866773
1,True,False,True,True,True,True,24,2,6,5,0,1,2,6,-240.86288537060753,-28.062183545571312,-59.52806064714922
1,True,False,False,False,True,False,15,0,3,3,0,1,0,3,-244.0184852179421,-30.86512306424389,-68.46698160773222
1,True,False,True,True,True,False,176,8,176,8,0,1,8,176,-68.77238648667496,-10.412031458138065,87.59623773571711
1,True,False,False,False,False,False,2,0,5,0,0,0,0,5,-242.23039333771627,-32.085107598998526,-81.74408694552866
1,True,False,False,False,False,False,4,0,15,2,0,0,0,15,-232.18118274143455,-31.907505475134112,-79.62394602673281
1,True,False,False,True,True,True,20,0,6,2,0,1,0,6,-240.96342543097438,-30.50649190425982,-63.7348148190137
1,True,False,True,True,True,True,25,4,32,2,0,1,4,32,-214.87938258176484,-26.283413636917505,-59.54556081710702
1,True,False,True,True,True,False,514,17,133,70,0,1,17,133,-106.40913491448315,29.576951599310597,429.49726676866413
1,True,False,True,True,True,False,209,6,30,21,0,1,6,30,-214.1556003438196,-8.128647803965567,124.33498047322746
1,True,False,True,True,True,False,36,12,11,4,0,1,12,11,-235.66094681002568,-17.17448210628055,-48.818903860899376
1,True,False,True,False,True,True,130,3,78,57,0,1,3,78,-166.81555460044868,-16.64019879048689,51.435703522011224
1,True,False,True,False,True,False,100,4,151,14,0,1,4,151,-94.74368791963559,-20.34882841899345,14.358181087214188
1,True,False,True,False,False,False,15,1,6,5,0,0,1,6,-240.98977797609126,-29.81126329694273,-68.30300623322047
1,True,False,False,False,False,False,3,0,0,0,0,0,0,0,-247.2160021231416,-31.967131356116802,-80.68617583988346
1,True,False,True,False,True,False,50,0,28,1,0,1,0,28,-218.57413012745712,-28.185533719873323,-34.65935448496524
1,True,False,True,False,True,False,310,19,101,30,0,1,19,101,-141.62763185845955,13.137135288179952,222.94742732377762
1,True,False,True,True,True,False,60,3,2,0,0,1,3,2,-244.43059247908676,-24.22254670953477,-24.845489214013682
1,True,False,True,False,True,False,49,1,33,2,0,1,1,33,-213.57126443757892,-27.268453459625082,-35.6577289791778
1,True,False,True,False,True,False,34,30,22,25,0,1,30,22,-224.34336659220256,1.331803393073541,-49.432840807019815
1,True,False,False,False,True,False,51,1,59,3,0,1,1,59,-187.53688493081802,-27.239895158989206,-33.91970802222467
1,True,False,False,False,True,False,15,5,27,11,0,1,5,27,-219.90049682891916,-25.736240517721434,-68.0751399167402
0,True,False,False,True,True,False,34,0,122,21,0,1,0,122,-124.56717943300306,-29.38174548964327,-48.824617574857854
1,True,False,False,True,False,False,45,64,29,89,0,0,64,29,-216.24979581258785,38.57753154134346,-32.22879347493337
1,True,False,False,False,False,False,45,1,8,0,0,0,1,8,-238.64486970039042,-27.510669272408357,-39.52839390279277
1,True,False,False,False,True,False,2,0,4,0,0,1,0,4,-243.23019743377256,-32.07824376110461,-81.72944746447713
1,True,False,True,True,True,True,101,1,228,49,0,1,1,228,-17.340163945896435,-22.4020716685732,19.674420479370635
1,True,False,False,True,True,False,17,0,339,1,0,1,0,339,91.92514549259725,-33.079453078878835,-71.70395179479277
1,True,False,True,True,True,False,151,29,177,0,0,1,29,177,-68.0953516586035,8.083021743465807,59.91027850138678
1,True,False,True,True,True,False,212,101,859,1,0,1,101,859,614.9995492089575,80.24339553122775,103.77718924369955
1,True,False,True,False,True,False,124,13,59,8,0,1,13,59,-186.42769249303393,-8.984321034480237,37.65029649970321
1,True,False,False,True,False,False,61,0,1,0,1,0,0,1,-245.43276964725536,-27.11905115184391,-23.579794903947313
1,True,False,True,False,True,False,59,1,150,93,0,1,1,150,-95.366407231907,-23.650915618078688,-14.024339161220745
1,True,False,True,False,False,False,18,0,4,0,0,0,0,4,-243.01409517961292,-30.7389662488329,-65.97195866710307
1,True,False,True,False,True,False,5,1,12,0,0,1,1,12,-235.18580318779476,-30.886265819126468,-78.98056857871697
1,True,False,True,False,True,False,316,13,243,0,0,1,13,243,0.037138360578550765,5.510902007293681,222.8651171491324
1,True,False,True,True,True,False,19,20,674,241,0,1,20,674,429.8743973635423,-5.846245612569129,-40.81441771585341
1,True,False,True,False,False,False,35,0,6,7,0,0,0,6,-240.70095385904972,-29.05411884536677,-48.22078268381613
1,True,False,False,False,True,False,60,0,488,2,0,1,0,488,241.49151142718026,-30.46208580015388,-31.384809915935747
1,True,False,True,True,True,False,36,11,38,9,0,1,11,38,-208.6110803247526,-18.158399039641314,-48.383241200676636
1,True,False,False,False,False,False,16,0,6,3,0,0,0,6,-241.00552845938086,-30.801990495264082,-67.52600398447103
1,True,False,True,True,True,False,60,2,146,45,0,1,2,146,-99.9220897603466,-24.43371465369548,-20.1878520640962
1,True,False,True,False,True,False,6,0,5,0,0,1,0,5,-242.17633156198738,-31.750270112881946,-77.80467358561026
1,True,False,False,False,False,False,8,0,1,1,0,0,0,1,-246.13666294286148,-31.516093519247406,-75.62827581809334
1,True,False,True,False,False,False,26,0,22,0,0,0,0,22,-224.9092277515934,-30.192703518416828,-58.356248690125085
1,True,False,True,False,True,False,168,39,70,0,0,1,39,70,-174.79410883891182,20.196275120182833,77.32865119476716
1,True,False,True,True,True,False,389,112,2452,4,0,1,112,2452,2210.2023051556475,95.21101057353827,254.2839320659918
1,True,False,True,False,False,False,10,3,4,15,0,0,3,4,-242.92657541846327,-27.831026887993804,-71.89257683104832
1,True,False,True,True,True,True,36,0,3543,0,0,1,0,3543,3295.602906236563,-53.48946540883229,-99.96158478251662
1,True,False,False,False,True,False,4,0,0,0,0,1,0,0,-247.20247662068297,-31.88341684906231,-79.70130582575749
1,True,False,False,False,True,False,24,78,202,95,0,1,78,202,-43.418329914551954,49.809774554702976,-55.79149160386871
1,True,False,True,False,True,False,41,8,56,7,0,1,8,56,-190.58655479816795,-20.929080305730626,-43.75242053810178
1,True,False,True,True,True,False,129,5,139,7,0,1,5,139,-106.42845080300155,-17.118990157105724,41.96724584204217
1,True,False,False,True,True,False,38,8,132,1,0,1,8,132,-114.71240384202258,-21.937304735415964,-48.707305082046055
1,True,False,False,True,True,False,33,21,27,19,0,1,21,27,-219.47710125738436,-7.983560102248273,-50.58167071576329
1,True,False,True,False,True,False,27,0,15,3,0,1,0,15,-231.85851336606763,-29.942906849597144,-56.82420375055491
1,True,False,False,False,True,False,129,0,30,0,0,1,0,30,-215.51946788537546,-21.62592828673828,42.965786540921535
1,True,False,False,False,False,False,7,0,0,0,0,0,0,0,-247.16197598504223,-31.632311630327052,-76.74679999253844
1,True,False,False,True,True,False,102,0,25,22,0,1,0,25,-220.6195888486814,-22.985579267473316,19.710568061271335
1,True,False,False,False,True,False,16,0,3,1,0,1,0,3,-244.02894557074885,-30.86015301663457,-67.77872492863713
1,True,False,True,True,True,False,141,49,243,79,0,1,49,243,-1.1899335151684196,29.81740025388268,59.03740965426314
1,True,False,True,True,True,False,105,5,56,73,0,1,5,56,-188.94701466082807,-15.960753575377279,29.33128567565835
1,True,False,True,True,True,False,77,11,91,25,0,1,11,91,-154.87495491910863,-14.459893680794854,-6.406452227835117
1,True,False,False,False,True,True,34,10,29,23,1,1,10,29,-217.47405619788256,-18.708669830960158,-48.05654993916386
1,True,False,True,True,True,False,31,2,8,3,0,1,2,8,-238.79266672615688,-27.56870203068535,-52.960006725786194
1,True,False,True,True,True,False,286,22,347,9,0,1,22,347,103.76888814804089,11.602446448899377,192.3358724416798
1,True,False,True,False,True,False,1,0,5,6,0,1,0,5,-242.1719635726167,-31.93259011860478,-81.83913154656804
1,True,False,True,True,True,False,68,6,518,7,0,1,6,518,271.68586530399523,-23.827067320907336,-23.735482360623315
1,True,False,True,False,True,False,1,5,4,1,0,1,5,4,-243.2053365510003,-27.14412775985866,-83.00977147434902
1,True,False,True,True,True,False,83,23,181,2,0,1,23,181,-65.02217762772419,-3.5317301275347504,-6.288435156157044
1,True,False,True,True,True,False,160,25,178,113,0,1,25,178,-65.6409344928019,9.2952765562158,85.87147032377905
1,True,False,True,False,False,False,274,164,502,187,0,0,164,502,261.4612150603802,157.93079126030977,192.04536606608363
1,True,False,True,False,True,False,2,0,5,0,0,1,0,5,-242.23035770008673,-32.085089838671706,-81.74404943295528
1,True,False,False,False,False,False,3,0,4,4,0,0,0,4,-243.16877609251821,-31.83707863758799,-80.15145498944828
1,True,False,True,True,True,True,70,4,22,16,0,1,4,22,-224.10205095672563,-21.897004912047414,-13.005337267669315
1,True,False,False,False,True,True,81,10,17,2,0,1,10,17,-229.08877354136436,-15.519024493704649,-4.707692398728239
1,True,True,True,False,True,False,8,0,101,3,0,1,0,101,-146.13035304492053,-32.12276708492806,-76.79299400812442
1,True,False,True,True,True,False,5,0,0,6,0,1,0,0,-247.11701772630008,-31.563471946688527,-77.826647319447
1,True,False,True,False,True,False,9,0,13,0,0,1,0,13,-234.1372274464925,-31.55398941683449,-74.96704913019576
1,True,False,False,False,True,False,68,1,535,3,0,1,1,535,288.60850461536387,-29.079540172926674,-24.133352761616838
1,True,False,True,True,True,True,74,20,23,26,0,1,20,23,-222.8439919453845,-5.244340049979356,-9.017750914387749
1,True,False,False,False,False,False,6,0,0,0,0,0,0,0,-247.17548251956703,-31.716016561774488,-77.73164395437469
1,True,False,True,True,True,False,244,56,1227,3,0,1,56,1227,983.1533070139999,35.67231194532948,134.20510786807364
1,True,False,False,False,False,False,0,0,3,1,0,0,0,3,-244.2450690910802,-32.19944149540063,-83.53625437030702
1,True,False,True,True,True,True,53,7,483,49,0,1,7,483,236.99804447909383,-22.193610893933272,-31.85705620265225
1,True,False,True,False,True,False,11,1,36,15,0,1,1,36,-210.9292587898976,-29.95802689654054,-71.19782247742346
1,True,False,False,False,True,False,26,3,110,0,0,1,3,110,-136.90897543987043,-27.80881002514021,-59.90848691896976
1,True,False,True,True,True,False,137,27,200,124,0,1,27,200,-43.81311257719448,9.643689346145338,64.35227976398635
1,True,False,True,False,True,False,16,6,11,9,0,1,6,11,-235.90283607508374,-24.625905027591713,-67.24181394711094
1,True,False,True,False,False,False,91,2,29,16,0,0,2,29,-216.83025953932065,-22.178605617214608,7.7514990299527335
1,True,False,False,False,False,False,3,0,10,4,0,0,0,10,-237.16983770857792,-31.87820421130914,-80.23913556201896
